지역명,규모구분,연도,월,분양가격(제곱미터)
충남,전용면적 60제곱미터이하,2017,2,2335
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,2,2238
충남,전용면적 85제곱미터초과 102제곱미터이하,2017,2,2963
충남,전용면적 102제곱미터초과,2017,2,2679
전북,모든면적,2017,2,2009
전북,전용면적 60제곱미터이하,2017,2,2346
전북,전용면적 60제곱미터초과 85제곱미터이하,2017,2,1987
전북,전용면적 85제곱미터초과 102제곱미터이하,2017,2,2305
전북,전용면적 102제곱미터초과,2017,2,2300
전남,모든면적,2017,2,2093
전남,전용면적 60제곱미터이하,2017,2,2058
전남,전용면적 60제곱미터초과 85제곱미터이하,2017,2,2096
전남,전용면적 85제곱미터초과 102제곱미터이하,2017,2,2467
전남,전용면적 102제곱미터초과,2017,2,2319
경북,모든면적,2017,2,2307
경북,전용면적 60제곱미터이하,2017,2,2340
경북,전용면적 60제곱미터초과 85제곱미터이하,2017,2,2306
경북,전용면적 85제곱미터초과 102제곱미터이하,2017,2,2690
경북,전용면적 102제곱미터초과,2017,2,2540
경남,모든면적,2017,2,2384
경남,전용면적 60제곱미터이하,2017,2,2575
경남,전용면적 60제곱미터초과 85제곱미터이하,2017,2,2375
경남,전용면적 85제곱미터초과 102제곱미터이하,2017,2,2872
경남,전용면적 102제곱미터초과,2017,2,2716
제주,모든면적,2017,2,3134
제주,전용면적 60제곱미터이하,2017,2,4038
제주,전용면적 60제곱미터초과 85제곱미터이하,2017,2,3042
제주,전용면적 85제곱미터초과 102제곱미터이하,2017,2,3157
제주,전용면적 102제곱미터초과,2017,2,3082
서울,모든면적,2017,3,6370
서울,전용면적 60제곱미터이하,2017,3,6570
서울,전용면적 60제곱미터초과 85제곱미터이하,2017,3,6420
서울,전용면적 85제곱미터초과 102제곱미터이하,2017,3,6457
서울,전용면적 102제곱미터초과,2017,3,6709
인천,모든면적,2017,3,3179
인천,전용면적 60제곱미터이하,2017,3,3268
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,3,3177
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,3,3275
인천,전용면적 102제곱미터초과,2017,3,4201
경기,모든면적,2017,3,3632
경기,전용면적 60제곱미터이하,2017,3,3773
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,3,3585
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,3,3527
경기,전용면적 102제곱미터초과,2017,3,4321
부산,모든면적,2017,3,3290
부산,전용면적 60제곱미터이하,2017,3,3123
부산,전용면적 60제곱미터초과 85제곱미터이하,2017,3,3273
부산,전용면적 85제곱미터초과 102제곱미터이하,2017,3,3354
부산,전용면적 102제곱미터초과,2017,3,3931
대구,모든면적,2017,3,3200
대구,전용면적 60제곱미터이하,2017,3,3848
대구,전용면적 60제곱미터초과 85제곱미터이하,2017,3,3208
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,3,3216
대구,전용면적 102제곱미터초과,2017,3,5014
광주,모든면적,2017,3,2783
광주,전용면적 60제곱미터이하,2017,3,2448
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,3,2798
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,3,2817
광주,전용면적 102제곱미터초과,2017,3,3273
대전,모든면적,2017,3,2721
대전,전용면적 60제곱미터이하,2017,3,2776
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,3,2681
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,3,2600
대전,전용면적 102제곱미터초과,2017,3,4328
울산,모든면적,2017,3,3263
울산,전용면적 60제곱미터이하,2017,3,2858
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,3,3274
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,3,
울산,전용면적 102제곱미터초과,2017,3,3177
세종,모든면적,2017,3,2705
세종,전용면적 60제곱미터이하,2017,3,2769
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,3,2706
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,3,2676
세종,전용면적 102제곱미터초과,2017,3,2673
강원,모든면적,2017,3,2068
강원,전용면적 60제곱미터이하,2017,3,2072
강원,전용면적 60제곱미터초과 85제곱미터이하,2017,3,2070
강원,전용면적 85제곱미터초과 102제곱미터이하,2017,3,2221
강원,전용면적 102제곱미터초과,2017,3,2251
충북,모든면적,2017,3,1976
충북,전용면적 60제곱미터이하,2017,3,2155
충북,전용면적 60제곱미터초과 85제곱미터이하,2017,3,1983
충북,전용면적 85제곱미터초과 102제곱미터이하,2017,3,2855
충북,전용면적 102제곱미터초과,2017,3,2358
충남,모든면적,2017,3,2237
충남,전용면적 60제곱미터이하,2017,3,2335
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,3,2239
충남,전용면적 85제곱미터초과 102제곱미터이하,2017,3,2963
충남,전용면적 102제곱미터초과,2017,3,2679
전북,모든면적,2017,3,2044
전북,전용면적 60제곱미터이하,2017,3,2350
전북,전용면적 60제곱미터초과 85제곱미터이하,2017,3,2040
전북,전용면적 85제곱미터초과 102제곱미터이하,2017,3,2321
전북,전용면적 102제곱미터초과,2017,3,2315
전남,모든면적,2017,3,2090
전남,전용면적 60제곱미터이하,2017,3,2151
전남,전용면적 60제곱미터초과 85제곱미터이하,2017,3,2094
전남,전용면적 85제곱미터초과 102제곱미터이하,2017,3,2379
전남,전용면적 102제곱미터초과,2017,3,2307
경북,모든면적,2017,3,2291
경북,전용면적 60제곱미터이하,2017,3,2342
경북,전용면적 60제곱미터초과 85제곱미터이하,2017,3,2286
경북,전용면적 85제곱미터초과 102제곱미터이하,2017,3,2690
경북,전용면적 102제곱미터초과,2017,3,2606
경남,모든면적,2017,3,2407
경남,전용면적 60제곱미터이하,2017,3,2520
경남,전용면적 60제곱미터초과 85제곱미터이하,2017,3,2397
경남,전용면적 85제곱미터초과 102제곱미터이하,2017,3,2872
경남,전용면적 102제곱미터초과,2017,3,2657
제주,모든면적,2017,3,3097
제주,전용면적 60제곱미터이하,2017,3,4038
제주,전용면적 60제곱미터초과 85제곱미터이하,2017,3,3038
제주,전용면적 85제곱미터초과 102제곱미터이하,2017,3,3157
제주,전용면적 102제곱미터초과,2017,3,3082
서울,모든면적,2017,4,6366
서울,전용면적 60제곱미터이하,2017,4,6570
서울,전용면적 60제곱미터초과 85제곱미터이하,2017,4,6414
서울,전용면적 85제곱미터초과 102제곱미터이하,2017,4,6457
서울,전용면적 102제곱미터초과,2017,4,6712
인천,모든면적,2017,4,3179
인천,전용면적 60제곱미터이하,2017,4,3268
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,4,3177
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,4,3275
인천,전용면적 102제곱미터초과,2017,4,4201
경기,모든면적,2017,4,3604
경기,전용면적 60제곱미터이하,2017,4,3812
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,4,3552
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,4,3608
경기,전용면적 102제곱미터초과,2017,4,4273
부산,모든면적,2017,4,3289
부산,전용면적 60제곱미터이하,2017,4,3089
부산,전용면적 60제곱미터초과 85제곱미터이하,2017,4,3307
부산,전용면적 85제곱미터초과 102제곱미터이하,2017,4,3354
부산,전용면적 102제곱미터초과,2017,4,3931
대구,모든면적,2017,4,3179
대구,전용면적 60제곱미터이하,2017,4,3848
대구,전용면적 60제곱미터초과 85제곱미터이하,2017,4,3182
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,4,3216
대구,전용면적 102제곱미터초과,2017,4,4712
광주,모든면적,2017,4,2854
광주,전용면적 60제곱미터이하,2017,4,2448
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,4,2852
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,4,2880
광주,전용면적 102제곱미터초과,2017,4,3358
대전,모든면적,2017,4,2739
대전,전용면적 60제곱미터이하,2017,4,2849
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,4,2685
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,4,2600
대전,전용면적 102제곱미터초과,2017,4,4328
울산,모든면적,2017,4,3578
울산,전용면적 60제곱미터이하,2017,4,2904
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,4,3591
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,4,
울산,전용면적 102제곱미터초과,2017,4,3137
세종,모든면적,2017,4,2729
세종,전용면적 60제곱미터이하,2017,4,2769
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,4,2698
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,4,2787
세종,전용면적 102제곱미터초과,2017,4,2713
강원,모든면적,2017,4,2068
강원,전용면적 60제곱미터이하,2017,4,2072
강원,전용면적 60제곱미터초과 85제곱미터이하,2017,4,2070
강원,전용면적 85제곱미터초과 102제곱미터이하,2017,4,2221
강원,전용면적 102제곱미터초과,2017,4,2251
충북,모든면적,2017,4,2040
충북,전용면적 60제곱미터이하,2017,4,2155
충북,전용면적 60제곱미터초과 85제곱미터이하,2017,4,2045
충북,전용면적 85제곱미터초과 102제곱미터이하,2017,4,2563
충북,전용면적 102제곱미터초과,2017,4,2333
충남,모든면적,2017,4,2221
충남,전용면적 60제곱미터이하,2017,4,2330
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,4,2228
충남,전용면적 85제곱미터초과 102제곱미터이하,2017,4,2963
충남,전용면적 102제곱미터초과,2017,4,2758
전북,모든면적,2017,4,2105
전북,전용면적 60제곱미터이하,2017,4,2350
전북,전용면적 60제곱미터초과 85제곱미터이하,2017,4,2101
전북,전용면적 85제곱미터초과 102제곱미터이하,2017,4,2321
전북,전용면적 102제곱미터초과,2017,4,2315
전남,모든면적,2017,4,2106
전남,전용면적 60제곱미터이하,2017,4,2151
전남,전용면적 60제곱미터초과 85제곱미터이하,2017,4,2110
전남,전용면적 85제곱미터초과 102제곱미터이하,2017,4,2379
전남,전용면적 102제곱미터초과,2017,4,2307
경북,모든면적,2017,4,2318
경북,전용면적 60제곱미터이하,2017,4,2390
경북,전용면적 60제곱미터초과 85제곱미터이하,2017,4,2307
경북,전용면적 85제곱미터초과 102제곱미터이하,2017,4,2690
경북,전용면적 102제곱미터초과,2017,4,2606
경남,모든면적,2017,4,2401
경남,전용면적 60제곱미터이하,2017,4,2554
경남,전용면적 60제곱미터초과 85제곱미터이하,2017,4,2391
경남,전용면적 85제곱미터초과 102제곱미터이하,2017,4,2872
경남,전용면적 102제곱미터초과,2017,4,2659
제주,모든면적,2017,4,3323
제주,전용면적 60제곱미터이하,2017,4,4630
제주,전용면적 60제곱미터초과 85제곱미터이하,2017,4,3196
제주,전용면적 85제곱미터초과 102제곱미터이하,2017,4,3271
제주,전용면적 102제곱미터초과,2017,4,3830
서울,모든면적,2017,5,6400
서울,전용면적 60제곱미터이하,2017,5,6592
서울,전용면적 60제곱미터초과 85제곱미터이하,2017,5,6461
서울,전용면적 85제곱미터초과 102제곱미터이하,2017,5,6408
서울,전용면적 102제곱미터초과,2017,5,6675
인천,모든면적,2017,5,3291
인천,전용면적 60제곱미터이하,2017,5,3268
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,5,3290
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,5,3392
인천,전용면적 102제곱미터초과,2017,5,4256
경기,모든면적,2017,5,3474
경기,전용면적 60제곱미터이하,2017,5,3628
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,5,3462
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,5,3591
경기,전용면적 102제곱미터초과,2017,5,4045
부산,모든면적,2017,5,3549
부산,전용면적 60제곱미터이하,2017,5,3136
부산,전용면적 60제곱미터초과 85제곱미터이하,2017,5,3626
부산,전용면적 85제곱미터초과 102제곱미터이하,2017,5,3013
부산,전용면적 102제곱미터초과,2017,5,3928
대구,모든면적,2017,5,3179
대구,전용면적 60제곱미터이하,2017,5,3848
대구,전용면적 60제곱미터초과 85제곱미터이하,2017,5,3182
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,5,3216
대구,전용면적 102제곱미터초과,2017,5,4712
광주,모든면적,2017,5,2890
광주,전용면적 60제곱미터이하,2017,5,
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2877
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,5,2880
광주,전용면적 102제곱미터초과,2017,5,3358
대전,모든면적,2017,5,2739
대전,전용면적 60제곱미터이하,2017,5,2849
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2685
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,5,2600
대전,전용면적 102제곱미터초과,2017,5,4328
울산,모든면적,2017,5,3578
울산,전용면적 60제곱미터이하,2017,5,2904
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,5,3591
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,5,
울산,전용면적 102제곱미터초과,2017,5,3137
세종,모든면적,2017,5,2729
세종,전용면적 60제곱미터이하,2017,5,2769
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2698
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,5,2787
세종,전용면적 102제곱미터초과,2017,5,2713
강원,모든면적,2017,5,2084
강원,전용면적 60제곱미터이하,2017,5,2096
강원,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2084
강원,전용면적 85제곱미터초과 102제곱미터이하,2017,5,2221
강원,전용면적 102제곱미터초과,2017,5,2282
충북,모든면적,2017,5,2050
충북,전용면적 60제곱미터이하,2017,5,2162
충북,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2048
충북,전용면적 85제곱미터초과 102제곱미터이하,2017,5,2563
충북,전용면적 102제곱미터초과,2017,5,2564
충남,모든면적,2017,5,2222
충남,전용면적 60제곱미터이하,2017,5,2327
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2229
